ORDERKEY,PARTKEY,SUPPKEY,LINENUMBER,QUANTITY,EXTENDEDPRICE,DISCOUNT,TAX,RETURNFLAG,LINESTATUS,SHIPDATE,COMMITDATE,RECEIPTDATE,SHIPINSTRUCT,SHIPMODE,COMMENT,ORDERKEY,CUSTKEY,ORDERSTATUS,TOTALPRICE,ORDERDATE,ORDERPRIORITY,CLERK,SHIPPRIORITY,COMMENT
3280320,56994,4510,2,3,5852.97,0.05,0.01,A,F,1992-07-14,1992-07-19,1992-08-05,COLLECT COD,AIR,cross the regular sheaves.,,3280320,134443,F,82211.06,1992-06-06,1-URGENT,Clerk#000000695,0,"nly express instructions haggle furiously against the bold, even deposits. flu",
3280480,108634,6165,3,24,39423.12,0.09,0.03,N,O,1998-06-04,1998-07-07,1998-06-17,TAKE BACK RETURN,RAIL,. blithely regular accounts haggle. hock,,3280480,35669,O,105216.51,1998-04-12,3-MEDIUM,Clerk#000000706,0,nts haggle blithely above the furiously regul,
3280640,114108,6620,5,3,3366.30,0.03,0.03,N,O,1995-09-23,1995-10-30,1995-10-20,NONE,MAIL,s atop the furiously silent dependenci,,3280640,16273,O,167618.89,1995-09-14,1-URGENT,Clerk#000000447,0,"equests maintain carefully along the bold, final excuses. quickly silent idea",
3280960,94298,1826,5,5,6461.45,0.05,0.03,N,O,1996-10-15,1996-11-09,1996-10-28,TAKE BACK RETURN,REG AIR,express acco,,3280960,98260,O,246680.84,1996-10-10,3-MEDIUM,Clerk#000000273,0,ular attainments. furiously ironic requests mold furiously carefully pe,
3281440,106387,3918,2,31,43194.78,0.01,0.03,R,F,1994-11-19,1994-09-03,1994-12-12,NONE,TRUCK,c instructions. fu,,3281440,78748,F,134967.14,1994-07-31,3-MEDIUM,Clerk#000000087,0," across the carefully i",
3281600,95344,7854,1,6,8036.04,0.08,0.08,N,O,1996-03-07,1996-02-10,1996-04-01,TAKE BACK RETURN,AIR,wake carefully slyly unusu,,3281600,382,O,100795.80,1996-01-10,1-URGENT,Clerk#000000731,0,". furious, final deposits sleep carefully at the ",
3281760,76465,6466,2,13,18738.98,0.02,0.05,R,F,1994-04-01,1994-01-16,1994-04-02,TAKE BACK RETURN,TRUCK,ly quickly silent platele,,3281760,20366,F,201560.33,1993-12-05,5-LOW,Clerk#000000629,0,". slyly regular accounts wake special, even waters. furiously regu",
3282148,47022,2031,1,16,15504.32,0.05,0.06,N,O,1998-11-05,1998-10-10,1998-11-15,NONE,REG AIR,odolites boost after the dolphins. ,,3282148,133330,O,27163.27,1998-07-15,2-HIGH,Clerk#000000858,0,. carefully quick asymptotes a,
3282468,58224,8225,3,48,56746.56,0.10,0.01,N,O,1997-01-14,1997-02-04,1997-01-20,DELIVER IN PERSON,AIR,ong the quickly regular deposits,,3282468,29761,O,105849.23,1996-12-05,5-LOW,Clerk#000000124,0,"ecial, ironic pinto beans. pending, regular forges maintain. fin",
3282628,76601,4123,1,48,75724.80,0.00,0.06,A,F,1992-05-11,1992-03-15,1992-06-07,COLLECT COD,REG AIR,ly final esca,,3282628,108436,F,80268.28,1992-02-12,4-NOT SPECIFIED,Clerk#000000872,0,", unusual packages are furiously pending idea",
3284000,103234,765,2,31,38354.13,0.06,0.08,R,F,1993-04-26,1993-04-26,1993-05-14,TAKE BACK RETURN,AIR,c instructions. f,,3284000,75529,F,114980.34,1993-02-25,3-MEDIUM,Clerk#000000814,0," final foxes. slyly final accounts wake against ",
3284320,145704,733,2,17,29744.90,0.09,0.08,R,F,1993-10-26,1993-08-23,1993-10-31,NONE,AIR,l deposits ,,3284320,120427,F,124297.35,1993-07-14,3-MEDIUM,Clerk#000000951,0,express excuses use ironically regularly express requests. regular pinto b,
3284548,178160,8161,5,28,34668.48,0.05,0.04,N,O,1995-06-25,1995-07-20,1995-07-17,DELIVER IN PERSON,FOB,rash blithe,,3284548,26839,O,331894.23,1995-06-11,1-URGENT,Clerk#000000527,0,ress pinto beans. even deposits use fluffily. ironic cour,
3285280,193372,3373,5,33,48357.21,0.03,0.06,N,O,1995-08-21,1995-08-25,1995-08-25,COLLECT COD,SHIP,al deposits sleep alongsi,,3285280,15469,O,223232.83,1995-07-23,2-HIGH,Clerk#000000729,0,egular accounts. fluffily final packages may,
3285348,77343,2358,7,10,13203.40,0.06,0.03,N,O,1996-09-01,1996-09-03,1996-09-11,COLLECT COD,TRUCK,tegrate ironi,,3285348,35854,O,297084.62,1996-06-25,3-MEDIUM,Clerk#000000990,0,ly bold foxes wake fluffily special hockey pla,
3285440,7539,2540,4,3,4339.59,0.06,0.08,R,F,1993-11-07,1993-11-11,1993-11-20,TAKE BACK RETURN,MAIL,"nal, pending asymptotes sleep even notorn",,3285440,60079,F,273429.75,1993-09-22,4-NOT SPECIFIED,Clerk#000000148,0,ly even theodolites after the even instructions mo,
3286628,83016,3017,1,21,20979.21,0.05,0.07,A,F,1993-04-16,1993-04-04,1993-05-02,COLLECT COD,AIR,ake quickly in p,,3286628,128894,F,139309.42,1993-01-31,4-NOT SPECIFIED,Clerk#000000379,0,nd the carefully ironic warthogs. furiously fin,
3286788,64449,9462,1,28,39576.32,0.04,0.01,R,F,1994-08-30,1994-08-31,1994-08-31,COLLECT COD,MAIL,eas of the carefully un,,3286788,116767,F,184890.46,1994-06-09,2-HIGH,Clerk#000000171,0," about the ironic excuses sleep carefully bold requests. special dolph",
3287108,146671,4214,7,46,79012.82,0.03,0.05,N,O,1997-06-26,1997-08-08,1997-07-03,TAKE BACK RETURN,MAIL,lly across ,,3287108,33184,O,221040.99,1997-06-10,2-HIGH,Clerk#000000048,0,ges. blithely express foxes boost. slyly dogged forges are slyl,
3287840,23370,8375,2,26,33627.62,0.07,0.05,A,F,1994-10-28,1994-11-20,1994-11-12,COLLECT COD,AIR,ove the fluffily bold accounts might ar,,3287840,122977,F,113451.58,1994-08-30,2-HIGH,Clerk#000000131,0,ggle carefully. fluffily special hockey playe,
3288068,136743,1770,2,1,1779.74,0.07,0.05,A,F,1993-07-07,1993-07-26,1993-07-15,TAKE BACK RETURN,SHIP,ecial deposits.,,3288068,19693,F,188239.79,1993-05-26,1-URGENT,Clerk#000000805,0,eposits. slyly quick asymptotes ca,
3288320,80783,5800,5,20,35275.60,0.10,0.07,N,O,1996-11-02,1997-01-03,1996-11-18,COLLECT COD,AIR,. daringly regular deposi,,3288320,74251,O,211200.86,1996-10-12,3-MEDIUM,Clerk#000000837,0,"rthogs use about the ironic, bold ideas.",
3288708,67721,228,4,42,70926.24,0.00,0.06,N,O,1997-06-22,1997-05-17,1997-07-19,TAKE BACK RETURN,RAIL,are carefully unusual accounts. even asym,,3288708,18661,O,178888.83,1997-04-17,5-LOW,Clerk#000000030,0,uriously final hockey playe,
3288868,150951,952,2,16,32031.20,0.06,0.06,N,O,1996-02-03,1996-01-07,1996-02-15,TAKE BACK RETURN,RAIL,"ironic, final accounts. f",,3288868,131134,O,228114.74,1995-10-11,3-MEDIUM,Clerk#000000235,0,"earls. carefully unusual packages haggle. unusual, ",
3289508,89337,1846,5,8,10610.64,0.01,0.01,N,O,1997-08-28,1997-06-26,1997-09-04,DELIVER IN PERSON,REG AIR,inal deposits according to the r,,3289508,91573,O,244163.52,1997-05-07,1-URGENT,Clerk#000000602,0,ajole after the slyly ev,
3290468,124547,9572,3,10,15715.40,0.07,0.07,N,O,1998-03-30,1998-02-12,1998-04-08,NONE,AIR,"es cajole after the express, fina",,3290468,47722,O,256974.78,1997-12-23,3-MEDIUM,Clerk#000000693,0,"ealthy, regular excuses cajole blithely finally even deposit",
3290720,130268,2782,2,48,62316.48,0.04,0.00,N,O,1995-08-11,1995-08-01,1995-08-31,NONE,AIR,"ickly after the unusual, even idea",,3290720,17336,O,328378.12,1995-06-11,3-MEDIUM,Clerk#000000410,0,ccounts around the furiously pending accounts sle,
3290788,162337,7370,3,29,40580.57,0.03,0.07,A,F,1994-07-21,1994-06-11,1994-08-20,NONE,RAIL,ual pinto bean,,3290788,57236,F,141388.59,1994-05-08,2-HIGH,Clerk#000000186,0,e furiously final theodolites haggle carefully for the accounts. carefully,
3290948,184948,4949,1,49,99614.06,0.00,0.03,R,F,1993-12-31,1994-02-03,1994-01-28,DELIVER IN PERSON,TRUCK,ely according ,,3290948,62255,F,313955.99,1993-12-30,3-MEDIUM,Clerk#000000111,0,iously ironic theodolites. blithely regular dep,
3291428,75792,3314,1,32,56569.28,0.01,0.00,A,F,1994-11-06,1994-09-07,1994-11-24,COLLECT COD,SHIP,ar foxes wake quickly. ,,3291428,52535,F,305171.49,1994-07-09,2-HIGH,Clerk#000000613,0,"final, unusual platelets sleep furiously above the",
3291680,30919,8429,4,1,1849.91,0.01,0.08,N,O,1998-01-30,1998-01-24,1998-02-22,COLLECT COD,REG AIR,ss asymptotes sleep along the ,,3291680,48151,O,175235.79,1997-10-30,5-LOW,Clerk#000000016,0,"eposits sleep furiously. idle, final orbits a",
3291908,197153,7154,4,22,27503.30,0.00,0.02,A,F,1992-08-14,1992-08-09,1992-08-25,COLLECT COD,RAIL,de of the theodol,,3291908,45340,F,173587.18,1992-06-25,1-URGENT,Clerk#000000058,0,st the excuses. blithely express requests are quickly furious,
3292868,191531,6570,6,3,4867.59,0.08,0.03,A,F,1992-11-24,1992-11-25,1992-12-12,NONE,MAIL,ly special accounts haggle amo,,3292868,12025,F,178645.09,1992-09-19,2-HIGH,Clerk#000000104,0,gside of the carefully final theodolites. re,
3292960,37363,4873,3,15,19505.40,0.04,0.03,A,F,1994-11-19,1994-12-13,1994-12-09,COLLECT COD,AIR,usual accounts alongside of the fur,,3292960,113255,F,158480.69,1994-09-26,4-NOT SPECIFIED,Clerk#000000958,0,lar requests according to the blithely bold platelets sleep blithely unusual,
3293348,174094,6612,6,48,56068.32,0.01,0.00,R,F,1994-12-05,1995-01-27,1994-12-22,NONE,SHIP," pinto beans. carefully regular requests",,3293348,105865,F,261577.04,1994-11-16,5-LOW,Clerk#000000801,0,"ully silent, ironic pinto ",
3293440,25233,238,1,1,1158.23,0.09,0.05,N,O,1996-05-11,1996-03-20,1996-06-07,NONE,TRUCK,lyly quickly regular packages. quickly i,,3293440,77641,O,99599.30,1996-01-27,5-LOW,Clerk#000000615,0,s. unusual courts cajole since the slyly silent ,
3293668,30359,2863,4,24,30944.40,0.05,0.00,A,F,1994-02-20,1994-02-13,1994-03-15,TAKE BACK RETURN,FOB,"its. special, final ideas doze. qu",,3293668,78400,F,213388.08,1993-12-24,2-HIGH,Clerk#000000790,0,beans wake slyly at the quickly unusual pa,
3294628,55320,5321,2,22,28057.04,0.09,0.00,A,F,1992-06-21,1992-06-09,1992-06-24,COLLECT COD,RAIL,e slyly along the packages. blithely ,,3294628,125909,F,53114.33,1992-04-26,2-HIGH,Clerk#000000125,0,furiously furiously final,
3295748,54417,6923,5,38,52113.58,0.06,0.06,R,F,1993-05-27,1993-07-13,1993-06-24,COLLECT COD,RAIL,ent accounts sleep. fl,,3295748,68554,F,238102.64,1993-04-30,4-NOT SPECIFIED,Clerk#000000426,0,"refully fluffy pinto beans. ironic, final requests boost furiou",
3295840,9499,4500,3,17,23944.33,0.01,0.08,N,O,1996-10-10,1996-10-05,1996-10-15,DELIVER IN PERSON,SHIP,lyly final,,3295840,52924,O,198279.11,1996-08-31,2-HIGH,Clerk#000000113,0,"final packages are. special, unusual requests alongside of ",
3295908,34205,4206,4,7,7974.40,0.04,0.08,R,F,1994-09-15,1994-07-22,1994-10-07,NONE,FOB,ithely ironic braids about th,,3295908,90142,F,115917.02,1994-05-25,4-NOT SPECIFIED,Clerk#000000071,0,eans cajole. final requests boost. ex,
3296548,95350,369,3,6,8072.10,0.01,0.00,A,F,1993-11-05,1993-10-31,1993-11-15,DELIVER IN PERSON,SHIP,g to the quickly final dolphins. final requ,,3296548,145615,F,140039.40,1993-08-17,3-MEDIUM,Clerk#000000661,0,onic platelets haggle furiously ironic pearls. carefully ironic dep,
3297440,143447,5962,1,7,10433.08,0.05,0.01,N,O,1995-11-09,1995-08-26,1995-11-30,COLLECT COD,MAIL," furiously. ironic accounts use carefull",,3297440,40658,O,129490.10,1995-07-15,2-HIGH,Clerk#000000670,0,"ress courts. unusual, regular deposits are slyly.",
3297508,124892,7405,6,37,70924.93,0.03,0.07,N,O,1996-03-24,1996-04-09,1996-04-12,NONE,MAIL," final deposits unwi",,3297508,14888,O,313927.05,1996-02-10,1-URGENT,Clerk#000000038,0,even dolphins. slyly ironic excuses among the accounts are furi,
3297600,139977,7517,1,43,86729.71,0.08,0.06,N,O,1997-08-19,1997-10-31,1997-09-10,COLLECT COD,FOB,ely regular dolphi,,3297600,135469,O,200811.62,1997-08-09,3-MEDIUM,Clerk#000000605,0,xes. slyly regular foxes ,
3297668,169519,9520,1,27,42889.77,0.07,0.01,N,O,1995-11-14,1995-12-21,1995-11-29,COLLECT COD,RAIL,y regular theodolites. furiously special,,3297668,148562,O,186518.46,1995-10-06,3-MEDIUM,Clerk#000000078,0,y quickly sly requests. quickly regular excuses ca,
3298080,142068,4583,1,18,19981.08,0.07,0.01,N,O,1996-09-16,1996-08-14,1996-09-30,TAKE BACK RETURN,AIR," beans. furiously special",,3298080,67195,O,194488.37,1996-06-24,2-HIGH,Clerk#000000008,0," packages. regular, even deposits are blithely accord",
3298308,182262,4781,6,9,12098.34,0.06,0.01,R,F,1993-06-08,1993-05-29,1993-06-16,NONE,MAIL,re carefully:,,3298308,91879,F,243844.07,1993-04-01,4-NOT SPECIFIED,Clerk#000000308,0,es grow quickly foxes?,
3299360,83342,8359,2,11,14578.74,0.03,0.07,A,F,1994-04-20,1994-03-17,1994-05-12,COLLECT COD,RAIL,ithely bold account,,3299360,80848,F,101696.03,1994-01-14,1-URGENT,Clerk#000000447,0,ross the blithely ironic excuses. carefully ironic dependenc,
3299428,15612,5613,2,12,18331.32,0.06,0.05,R,F,1995-04-20,1995-05-30,1995-05-08,COLLECT COD,AIR,r theodolites. slyly even ,,3299428,69407,P,193381.77,1995-04-19,4-NOT SPECIFIED,Clerk#000000406,0,hins. quickly even p,
3299588,126488,1513,4,7,10601.36,0.04,0.03,N,O,1997-04-01,1997-03-28,1997-04-02,DELIVER IN PERSON,REG AIR,sits sleep ,,3299588,8008,O,140067.82,1997-02-23,1-URGENT,Clerk#000000032,0," regularly. slyly bold foxes are fluffily. pen",
3299680,86368,6369,4,15,20315.40,0.00,0.04,N,O,1995-07-09,1995-08-16,1995-07-30,TAKE BACK RETURN,REG AIR,ully after the blithe,,3299680,112814,P,314073.58,1995-05-31,1-URGENT,Clerk#000000079,0,yly regular pinto beans haggle. quickly final pinto beans against the caref,
3300868,80461,462,3,31,44685.26,0.10,0.08,R,F,1995-03-16,1995-04-19,1995-04-14,TAKE BACK RETURN,SHIP,express foxe,,3300868,13711,F,260386.71,1995-02-01,3-MEDIUM,Clerk#000000328,0," packages. platelets believe spe",
3300960,59901,7417,3,11,20469.90,0.09,0.08,N,O,1997-06-03,1997-04-02,1997-06-29,DELIVER IN PERSON,TRUCK,fter the regular deposits. carefully fi,,3300960,148519,O,189880.53,1997-02-19,1-URGENT,Clerk#000000993,0,"ously quickly regular instructions. final, special deposits sleep. al",
3301120,70010,7532,1,8,7840.08,0.06,0.06,A,F,1992-02-21,1992-03-14,1992-03-09,TAKE BACK RETURN,REG AIR,e the carefully even,,3301120,93895,F,95399.20,1992-02-03,3-MEDIUM,Clerk#000000794,0,e quickly regular Tiresias. careful foxes about the courts wake after the,
3301828,145323,352,6,3,4104.96,0.02,0.05,R,F,1992-08-07,1992-08-19,1992-08-12,DELIVER IN PERSON,FOB," bold, special requests. packages thrash bl",,3301828,125705,F,336091.42,1992-07-09,2-HIGH,Clerk#000000800,0,ly regular deposits cajole closely. sly,
3302400,159103,9104,3,33,38349.30,0.10,0.07,N,O,1998-02-10,1998-03-12,1998-02-23,TAKE BACK RETURN,TRUCK,xcuses shall have to nag carefully alo,,3302400,21679,O,220899.20,1997-12-20,3-MEDIUM,Clerk#000000110,0,fts against the fluffily unusual accoun,
3303520,24003,9008,4,8,7416.00,0.06,0.04,N,O,1997-05-20,1997-05-01,1997-05-30,DELIVER IN PERSON,SHIP,lyly around the even pa,,3303520,113767,O,203243.16,1997-02-22,4-NOT SPECIFIED,Clerk#000000159,0,sual packages cajole regularly fu,
3303840,49529,4538,1,33,48791.16,0.04,0.06,A,F,1994-03-10,1994-03-30,1994-04-05,NONE,AIR,"fluffily ideas. pending,",,3303840,22948,F,204777.96,1994-01-30,3-MEDIUM,Clerk#000000665,0,equests detect. furiously special theo,
3303908,135776,3316,1,44,79717.88,0.00,0.01,N,O,1998-02-04,1998-02-02,1998-02-27,COLLECT COD,RAIL," ruthlessly regular the",,3303908,131890,O,188178.26,1997-11-25,3-MEDIUM,Clerk#000000595,0,e fluffily pending foxes. furiously fina,
3304640,45561,8066,4,46,69301.76,0.03,0.06,R,F,1994-09-19,1994-10-01,1994-09-20,COLLECT COD,AIR," accounts integrate. furiously final f",,3304640,126467,F,204345.90,1994-07-17,1-URGENT,Clerk#000000563,0,sts serve furiously.,
3305120,42912,7921,6,21,38953.11,0.01,0.01,N,O,1996-10-09,1996-10-21,1996-10-11,TAKE BACK RETURN,SHIP,ites. care,,3305120,51961,O,184944.18,1996-09-11,1-URGENT,Clerk#000000551,0,quickly thin instructions nag furiously. quickly final noto,
3305188,70546,5561,4,22,33363.88,0.03,0.07,N,O,1996-04-17,1996-03-15,1996-05-06,NONE,REG AIR,onic accounts believe slyly express req,,3305188,140815,O,274259.75,1995-12-18,3-MEDIUM,Clerk#000000476,0,de of the regular dolph,
3305280,154251,1797,2,24,31326.00,0.09,0.02,N,O,1996-11-26,1996-12-14,1996-12-14,NONE,TRUCK," wake fluffily bold requests",,3305280,19462,O,245613.83,1996-10-28,5-LOW,Clerk#000000178,0," slyly around the packages. furiously regular packages across the unusual d",
3305508,195582,621,3,18,30196.44,0.02,0.02,N,O,1997-01-29,1997-04-02,1997-02-18,COLLECT COD,MAIL,s sleep slyly quickly ironic id,,3305508,63784,O,70448.10,1997-01-15,3-MEDIUM,Clerk#000000273,0,oxes. quickly unusual braids use quickly according to the carefully ,
3305760,53181,5687,3,33,37427.94,0.00,0.01,N,O,1995-08-18,1995-09-06,1995-08-19,DELIVER IN PERSON,AIR,its haggle slyly,,3305760,18317,O,89703.68,1995-06-08,5-LOW,Clerk#000000740,0," special accounts solve about the carefully regular deposit",
3306400,104738,4739,1,17,29626.41,0.07,0.05,N,O,1995-12-30,1996-02-09,1996-01-17,NONE,FOB,courts afte,,3306400,119624,O,186999.53,1995-11-19,5-LOW,Clerk#000000320,0,"tructions are at the final, even platelets. furiously regular requests",
3306788,46129,3642,2,47,50530.64,0.03,0.05,N,O,1997-10-11,1997-09-15,1997-10-19,DELIVER IN PERSON,FOB,old theodolites about ,,3306788,141202,O,60780.38,1997-07-03,5-LOW,Clerk#000000100,0,efully ironic deposits. slyly regular instruct,
3307428,195584,3142,5,12,20154.96,0.01,0.05,A,F,1995-01-05,1994-12-11,1995-01-29,DELIVER IN PERSON,MAIL,e carefully alon,,3307428,11119,F,200252.65,1994-11-07,2-HIGH,Clerk#000000698,0," along the ironic foxes. quickly special frets are after the blithely expres",
3307748,128751,8752,2,19,33815.25,0.03,0.02,N,O,1997-12-26,1997-12-06,1998-01-01,TAKE BACK RETURN,TRUCK,ly unusual pearls haggle among the ,,3307748,64120,O,167010.06,1997-09-07,4-NOT SPECIFIED,Clerk#000000338,0,. pending ideas sleep among the furiously final ,
3308068,124794,2331,4,15,27281.85,0.09,0.01,N,O,1995-07-01,1995-06-18,1995-07-19,NONE,AIR,ly slyly special reques,,3308068,122165,P,258497.50,1995-05-01,3-MEDIUM,Clerk#000000602,0,manently ironic requests. slyly pending deposits,
3308868,76045,6046,2,13,13273.52,0.05,0.03,N,O,1997-02-15,1997-03-03,1997-03-08,TAKE BACK RETURN,FOB,ng requests. ,,3308868,16004,O,188070.96,1996-12-05,2-HIGH,Clerk#000000617,0,"ully even ideas-- final, specia",
3309280,146978,4521,4,38,76948.86,0.03,0.02,N,O,1996-03-28,1996-06-01,1996-04-15,TAKE BACK RETURN,TRUCK,nts cajole,,3309280,88520,O,181282.45,1996-03-12,2-HIGH,Clerk#000000318,0,refully ironic deposit,
3309348,133432,8459,2,17,24912.31,0.07,0.03,R,F,1995-01-30,1995-02-14,1995-02-27,TAKE BACK RETURN,MAIL," slyly thin",,3309348,73465,F,263044.30,1995-01-06,1-URGENT,Clerk#000000906,0,e according to the even ,
3309508,117820,7821,2,44,80864.08,0.03,0.00,N,O,1997-10-30,1997-09-13,1997-11-03,DELIVER IN PERSON,RAIL,y regular braids after the reg,,3309508,115363,O,280672.80,1997-07-10,2-HIGH,Clerk#000000690,0,ar packages. quickly regular depo,
3309668,85091,2616,6,16,17217.44,0.05,0.01,N,O,1995-12-28,1996-01-21,1996-01-01,NONE,REG AIR,eas. even dolphins ha,,3309668,85462,O,208103.18,1995-12-20,3-MEDIUM,Clerk#000000929,0,blithely enticing ideas. ruthless in,
3310240,63317,8330,1,32,40969.92,0.10,0.06,N,O,1995-11-02,1995-11-16,1995-11-30,DELIVER IN PERSON,SHIP,ymptotes nod quickly excuses; blithely quic,,3310240,113473,O,246116.28,1995-09-04,5-LOW,Clerk#000000171,0,ies. furiously regular packages wak,
3310308,20109,7616,1,41,42193.10,0.00,0.07,N,O,1995-12-11,1995-11-20,1996-01-05,COLLECT COD,SHIP," even instructions cajole above th",,3310308,49102,O,179704.95,1995-09-14,5-LOW,Clerk#000000389,0,". unusual, unusual courts w",
3311360,27955,5462,2,11,20712.45,0.08,0.08,A,F,1993-11-26,1993-10-30,1993-11-28,NONE,MAIL,y regular packages. fluffily e,,3311360,93022,F,238312.72,1993-09-09,2-HIGH,Clerk#000000307,0,he carefully bold pinto beans use about the ironically pending the,
3311908,12482,7485,1,44,61357.12,0.04,0.07,A,F,1993-11-06,1993-11-30,1993-11-12,DELIVER IN PERSON,FOB,sleep carefully on the furiou,,3311908,141214,F,95274.88,1993-09-19,2-HIGH,Clerk#000000102,0,olphins sleep fluffily fluffily unusual asymptotes. car,
3312068,55358,7864,1,28,36773.80,0.03,0.01,N,O,1997-02-23,1997-02-14,1997-03-09,COLLECT COD,REG AIR,express ac,,3312068,4468,O,215310.15,1996-11-23,3-MEDIUM,Clerk#000000788,0,yly special asympto,
3312388,18387,8388,2,28,36550.64,0.09,0.01,A,F,1994-10-11,1994-10-01,1994-10-15,TAKE BACK RETURN,TRUCK,ironic foxes use,,3312388,36086,F,65575.49,1994-07-03,4-NOT SPECIFIED,Clerk#000000711,0,quests haggle slyly slyly ,
3312960,148812,3841,1,49,91179.69,0.04,0.05,R,F,1994-11-04,1995-01-15,1994-12-02,DELIVER IN PERSON,TRUCK," pending foxes! c",,3312960,30904,F,133758.83,1994-10-27,2-HIGH,Clerk#000000545,0,s dependencies wake bl,
3313120,65358,5359,2,42,55580.70,0.08,0.03,N,O,1995-08-11,1995-07-26,1995-09-07,TAKE BACK RETURN,RAIL,"nding deposits about the regular, f",,3313120,56560,O,195550.10,1995-06-10,1-URGENT,Clerk#000000338,0,yond the slyly regular accounts. even ideas about ,
3313508,167092,2125,2,44,50999.96,0.01,0.00,N,O,1997-03-23,1997-05-26,1997-04-01,NONE,REG AIR,". unusual, final dependencie",,3313508,125549,O,99260.79,1997-03-09,3-MEDIUM,Clerk#000000421,0,d theodolites sublate arou,
3314628,125563,3100,1,37,58776.72,0.05,0.02,N,O,1997-06-20,1997-07-11,1997-07-01,COLLECT COD,RAIL,he blithely ironic packages. pending fox,,3314628,111733,O,199774.61,1997-06-06,4-NOT SPECIFIED,Clerk#000000560,0," bold accounts are. ironi",
3314720,179757,7309,2,35,64286.25,0.03,0.05,R,F,1993-03-11,1993-02-04,1993-04-01,COLLECT COD,AIR,ounts. blithely regular dependencies ,,3314720,49570,F,325418.58,1992-11-18,5-LOW,Clerk#000000123,0,inst the furiously ironic courts. final foxes wake according to t,
3315520,108657,3678,3,28,46638.20,0.08,0.04,N,O,1997-09-18,1997-09-24,1997-10-03,COLLECT COD,TRUCK,deposits among the furiously,,3315520,138824,O,344360.21,1997-07-23,3-MEDIUM,Clerk#000000460,0,s wake carefully about the courts. slyly special requests hinder furiously bus,
3315908,4957,9958,6,24,44686.80,0.05,0.07,N,O,1997-08-17,1997-07-04,1997-09-16,COLLECT COD,REG AIR,kages. slyly silent package,,3315908,91486,O,299851.68,1997-04-27,5-LOW,Clerk#000000415,0,ironic dolphins boost carefully above the blithely final deposits,
3316068,108422,3443,1,37,52925.54,0.02,0.06,A,F,1993-12-03,1994-01-24,1993-12-16,NONE,TRUCK," carefully s",,3316068,71335,F,299252.46,1993-11-01,4-NOT SPECIFIED,Clerk#000000783,0,eat busily furiously ironic t,
3316640,34855,2365,2,14,25057.90,0.08,0.08,A,F,1992-06-25,1992-07-04,1992-07-22,COLLECT COD,AIR,en accounts sleep ,,3316640,103519,F,72953.20,1992-05-26,4-NOT SPECIFIED,Clerk#000000326,0,l requests. ironic requests sleep ,
3317028,46376,3889,3,20,26447.40,0.07,0.03,R,F,1992-09-18,1992-10-20,1992-10-17,COLLECT COD,REG AIR,nal accounts,,3317028,39026,F,106089.34,1992-08-07,1-URGENT,Clerk#000000741,0,azzle blithely blithely special pinto beans. furiously ironic accounts boo,
3317188,183044,8081,4,3,3381.12,0.05,0.02,N,O,1997-01-18,1996-11-12,1997-01-27,COLLECT COD,RAIL,he accounts. dinos integrate quickly iron,,3317188,58201,O,157658.73,1996-10-11,5-LOW,Clerk#000000899,0,ironic theodolites cajole enticingly blithely even,
3317668,23317,8322,3,38,47131.78,0.02,0.07,R,F,1993-02-17,1993-02-06,1993-02-25,NONE,REG AIR,ideas. final reques,,3317668,16696,F,141275.75,1992-12-28,3-MEDIUM,Clerk#000000762,0,y against the even requests. ironic instructions according to the reques,
3317828,27563,66,3,47,70056.32,0.00,0.07,R,F,1993-08-19,1993-10-18,1993-08-21,COLLECT COD,FOB,yly regular request,,3317828,38047,F,218215.00,1993-08-17,4-NOT SPECIFIED,Clerk#000000385,0,"ld packages detect carefully. even, regular accounts across the carefu",
3318240,42772,2773,3,34,58302.18,0.05,0.08,R,F,1993-06-12,1993-06-19,1993-06-13,NONE,FOB,he carefull,,3318240,137954,F,246233.51,1993-04-12,1-URGENT,Clerk#000000143,0,ctions. carefully fin,
3318560,182420,9975,3,2,3004.84,0.02,0.02,N,F,1995-06-02,1995-04-10,1995-06-26,NONE,MAIL,beans. unusual ideas use slyly,,3318560,31660,F,244694.38,1995-02-02,1-URGENT,Clerk#000000482,0,lar deposits sleep carefully packages. slyly final packages hang. r,
3318720,45199,2712,1,34,38902.46,0.06,0.05,A,F,1994-12-13,1994-12-12,1994-12-30,TAKE BACK RETURN,MAIL,instructions cajole ,,3318720,75446,F,94885.28,1994-10-16,1-URGENT,Clerk#000000519,0,ts wake blithely after the fluffi,
3319108,180842,3361,1,9,17305.56,0.09,0.01,A,F,1992-05-24,1992-04-17,1992-06-15,COLLECT COD,TRUCK,g to the deposits. express pack,,3319108,24592,F,15905.53,1992-02-27,1-URGENT,Clerk#000000315,0,s platelets use carefully furiously special packages: e,
3319428,65606,5607,1,4,6286.40,0.06,0.00,A,F,1992-11-07,1992-11-30,1992-11-28,TAKE BACK RETURN,REG AIR," regular dependencies. blithely si",,3319428,96673,F,194138.66,1992-10-10,3-MEDIUM,Clerk#000000812,0,", final foxes. regular, final theodol",
3319680,53703,1219,2,10,16567.00,0.01,0.04,N,O,1995-12-11,1996-01-25,1995-12-16,TAKE BACK RETURN,RAIL," dugouts. regular ide",,3319680,133145,O,292346.04,1995-12-01,4-NOT SPECIFIED,Clerk#000000981,0,re against the blithely regular theodolites. carefully pending packages d,
